Yahoo,4.4,135,Internet , Bengaluru ,8
Sakthi Finance,3.8,135,Financial Services , Coimbatore ,27
Tcg Digital Solutions,3.2,135,IT Services & Consulting , Kolkata ,5
Digital Nirvana Information Systems,3.5,135,Software Product , Hyderabad ,4
Facilities And Building Solutions,3.6,135,Engineering & Construction , Bengaluru ,16
Modern Foods,3.7,135,Food Processing , Chennai ,21
Repos Energy,3.8,135,Internet , Pune ,13
AI Engineering Services,3.4,135,New Delhi +11 other locations,nan,11
Flemingo Duty Free Shop,4.1,135,Retail , Mumbai ,14
Mittsure Technologies,3.0,136,Education & Training , Jaipur ,30
Wipro Insurance Solutions,3.6,135,Mumbai +9 other locations,nan,9
Dunkin' Donuts,3.7,135,Hospitality , New Delhi ,24
Mapro Foods,3.5,135,FMCG , Pune ,35
CG Corp Global,3.1,135,FMCG , Gurugram ,23
Signity Software Solutions,4.3,135,IT Services & Consulting , Chandigarh ,3
Marquis Technologies,3.3,135,IT Services & Consulting , Mumbai ,7
VaaaN Infra,3.4,135,Urban Transport , New Delhi ,22
Pravin Electricals,4.1,135,Electrical Equipment , Mumbai ,15
Stanvac Chemicals,3.1,135,Chemicals , Gurugram ,29
Krishna Penstone Automotive,3.9,135,Gurugram +10 other locations,nan,10
Khandelwal Laboratories,4.1,135,Pharma , Mumbai ,19
Benteler Automotive,4.0,135,Electronics Manufacturing , Pune ,3
Ramdev Food Products,4.5,135,Food Processing , Ahmedabad ,21
Rigved Technologies,3.8,135,Emerging Technologies , Mumbai ,9
POSCO,4.0,135,Metals & Mining , Pune ,20
Trn Energy,3.4,135,Power , Raigarh ,9
Saifee Hospital,3.2,135,Healthcare , Mumbai ,7
Daimler,4.0,135,Automobile , Chennai ,12
IDA Automation,3.7,135,Bengaluru +4 other locations,nan,4
vConstruct,3.7,135,Engineering & Construction , Pune ,3
EDUGORILLA COMMUNITY,3.3,135,Education & Training , Lucknow ,5
MeritTrac,3.7,135,EdTech , Bengaluru ,13
Quatrro Mortgage Solutions,3.1,135,Financial Services , Mumbai ,8
Web Synergies,2.9,135,IT Services & Consulting , Hyderabad ,9
Yasho Industries Limited,3.7,135,Chemicals , Vapi ,7
Farida Group,4.0,135,Leather , Chennai ,8
Transformers & Rectifiers (India),4.2,135,Electrical Equipment , Ahmedabad ,5
Dulux,4.2,135,Building Material , Mumbai ,65
Nova IVF Fertility,3.7,135,Healthcare , Kolkata ,39
Detox Group,4.0,135,Chemicals , Ankleshwar ,16
Smile Foundation,4.0,135,Non-Profit , New Delhi ,29
Propelld,3.6,135,Internet , Bengaluru ,24
Choice Equity Broking,3.2,135,Financial Services , Mumbai ,36
Vkc Nuts,3.5,135,Food Processing , Noida ,11
Jolly Containers,3.7,135,Petrochemicals , Daman & Diu ,14
Raheja Universal,4.0,135,Real Estate , Mumbai ,5
Indus Cosmeceuticals,4.3,135,Beauty & Personal Care , Faridabad ,5
YCH Logistics,3.7,135,Logistics , Chennai ,20
Akshayakalpa,3.9,135,Internet , Bengaluru ,12
Yocket,3.7,135,Education & Training , Mumbai ,5
Deoleo,4.1,135,Food Processing , Mumbai ,34
91Squarefeet,3.3,134,Internet , Gurugram ,4
DigiVersal Consultants,2.5,134,Internet , Noida ,5
Stemmons Business Services,4.1,134,BPO , Vadodara ,1
Mallcom,3.9,134,BPO , Kolkata ,10
Qbss,3.8,134,IT Services & Consulting , Coimbatore ,4
H-one India,3.9,135,Auto Components , Noida ,11
CSL Finance,3.6,134,Financial Services , New Delhi ,28
Jindal Stainless Steelway,4.0,134,Iron & Steel , Gurugram ,19
DELTA,4.2,134,Events , Bengaluru ,27
Acme Solar Energy,4.4,134,Power , Jaipur ,26
Malpani Group,4.1,134,Power , Pune ,18
TTEC Digital,3.8,134,IT Services & Consulting , Hyderabad ,5
Servify,3.7,133,Consumer Electronics & Appliances , Mumbai ,15
Planet PCI Infotech,3.6,135,Recruitment , Gurugram ,36
Weavetex Overseas,3.6,134,Fashion & Textile , New Delhi ,11
RAMADA PLAZA,4.1,134,Hospitality , Chennai ,20
PrimeXBT,4.7,134,FinTech , London ,3
Ashland,4.0,134,Chemicals , Hyderabad ,10
Oman National Engineering & Investment Company,4.0,134,Engineering & Construction , Muscat ,8
Cascade Revenue Management,3.3,134,IT Services & Consulting , Kochi ,7
ISKCON,3.8,134,Non-Profit , Bengaluru ,28
Bansal Classes,3.3,134,Education & Training , Pune ,47
Chalo,3.6,134,Internet , Mumbai ,25
SANY Group,3.8,134,Industrial Machinery , Pune ,25
R.K. Group,3.3,134,Real Estate , Bengaluru ,36
ESRI India Technologies,3.8,134,IT Services & Consulting , Noida ,12
Testhouse,4.2,134,IT Services & Consulting , Thiruvananthapuram ,5
Jss Pro Services,3.9,134,Financial Services , Hyderabad ,5
Sandvik Coromant,4.1,134,Industrial Machinery , Pune ,9
Comnet Solutions,3.5,134,Telecom , Mumbai ,23
GIC Housing Finance,3.6,134,NBFC , Mumbai ,32
SPARX IT Solutions,3.7,134,IT Services & Consulting , Noida ,8
Speciality Restaurants,4.1,134,Hospitality , Mumbai ,15
Arbro Pharmaceuticals,3.8,134,Pharma , New Delhi ,8
Amalgamated Plantations,3.8,134,Beverage , Kolkata ,20
V.Ships,4.0,134,Ports & Shipping , Mumbai ,11
Walko Qsr Company,3.9,134,FMCG , Pune ,20
UTI Mutual Fund,3.9,134,Financial Services , Mumbai ,59
Appcino Technologies,3.4,134,IT Services & Consulting , Jaipur ,12
Anjan Drug,3.3,134,Pharma , Chennai ,4
Electronics for Imaging,3.9,134,Printing & Publishing , Bengaluru ,6
Seeds Fincap,3.6,134,NBFC , Gurugram ,43
Blue Jet Healthcare,3.8,134,Chemicals , Mumbai ,6
Turner & Townsend,3.9,134,Engineering & Construction , Mumbai ,12
Svarn Infratel,3.5,134,Hardware & Networking , Faridabad ,8
Hemani Industries,3.6,134,Agro Chemicals , Ankleshwar ,8
DWD Pharmaceuticals,3.3,134,Pharma , Vadodara ,31
Tradologie.com,2.6,134,Internet , Noida ,3
Viztar International,3.3,134,Education & Training , Mumbai ,18
Century Real Estate,3.8,134,Real Estate , Bengaluru ,4
Wittur Elevator Components,3.7,134,Industrial Machinery , Chennai ,7
Beyondriffs,4.6,133,Education & Training , Ghaziabad,nan
ERA's Lucknow Medical College & Hospital,3.9,133,Education & Training , Lucknow ,3
Telegence Powercomm,3.4,133,Engineering & Construction , Vadodara ,40
Securonix,2.6,133,Internet , Bengaluru ,3
Thinkapps Solutions,3.5,133,Recruitment , Mumbai ,28
IPAC,3.2,133,Retail , Kolkata ,15
ToXSL Technologies,3.8,133,IT Services & Consulting , Sahibzada Ajit Singh Nagar ,14
MoEngage,3.5,133,Emerging Technologies , Bengaluru ,7
Winkies,3.9,133,Hospitality , Kolkata ,32
The Judge Group,3.2,133,Recruitment , Noida ,7
Sigma,3.7,133,Pharma , Pune ,35
Fixderma,3.5,133,Beauty & Personal Care , Gurugram ,22
Aravind Eye Hospital,4.1,133,Healthcare , Madurai ,20
Dangote Industries,4.1,133,Building Material , Lagos ,9
Centurion University of Technology and Management,3.5,133,Education & Training , Bhubaneswar ,15
West Bengal Power Development Corporation,3.7,133,Power , Kolkata ,13
Vikram Tea,4.3,133,Financial Services , Mumbai ,42
Glen Appliances,4.1,133,Consumer Electronics & Appliances , Faridabad ,29
Shri Ram Murti Smarak Institute of Medical Sciences,3.5,133,Education & Training , Bareilly ,4
Sanathan Textiles,4.1,133,Fashion & Textile , Dadra & Nagar Haveli ,12
Fia Technology Services,3.6,134,FinTech , Gurugram ,29
GlobeGround India,3.6,132,Aviation , Bengaluru ,10
Presidium School,3.6,133,Education & Training , New Delhi ,7
Infosys Springboard,4.7,133,Bengaluru +31 other locations,nan,31
CloudThat Technologies Private Limited,3.9,133,IT Services & Consulting , Bengaluru ,5
Rieco Industries,3.0,133,Industrial Machinery , Pune ,6
RELX Group,3.5,133,Analytics & KPO , Chennai ,11
Urjanet Energy Solutions,3.8,133,IT Services & Consulting , Chennai ,2
Juego Studios,4.2,133,Gaming , Bengaluru ,3
Xihi Technology,3.6,133,Electronics Manufacturing , Noida ,5
Progcap,4.0,133,Financial Services , New Delhi ,16
V-Soft Consulting,3.1,133,IT Services & Consulting , Hyderabad ,6
Homeocare International,3.4,133,Healthcare , Hyderabad ,23
ITL Industries,3.8,133,Industrial Machinery , Indore ,14
Sinclus Engineering Consulting,4.2,133,IT Services & Consulting , Mumbai ,48
Nectar Infotel Solutions,2.8,133,IT Services & Consulting , Pune ,26
Sourcedesk,4.1,133,IT Services & Consulting , Kolkata ,2
Mutual Industries,3.2,133,Petrochemicals , Mumbai ,12
Securonix,2.6,133,Internet , Bengaluru ,3
Telegence Powercomm,3.4,133,Engineering & Construction , Vadodara ,40
ERA's Lucknow Medical College & Hospital,3.9,133,Education & Training , Lucknow ,3
CASHe,3.3,133,Financial Services , Mumbai ,5
Viveks,4.0,133,Retail , Chennai ,14
Sugam Homes,4.5,133,Real Estate , Kolkata ,2
Times Network,3.2,133,Broadcasting , Mumbai ,10
Voltech Hr Services,3.1,133,Recruitment , Chennai ,32
Ace Creative Learning,3.8,133,Design , Bengaluru ,15
Dachser,3.9,133,Logistics , Mumbai ,17
Mas Rural Housing Mortgage Finance,4.1,133,Financial Services , Ahmedabad ,42
Shilpa Steel and Power,3.5,133,Iron & Steel , Nagpur ,4
Bangalore Electricity Supply Company,3.7,133,Bengaluru +9 other locations,nan,9
Boyen Haddin,3.4,133,Recruitment , Mumbai ,6
Dinesh Engineers,3.9,133,Telecom , Mumbai ,24
Electrostar Electronics,4.0,133,Noida +57 other locations,nan,57
Perennial Systems,4.2,133,IT Services & Consulting , Pune ,1
Blackstone Center of Excellence,2.7,133,Gurugram +8 other locations,nan,8
Allzone Management Solutions,4.2,133,Analytics & KPO , Chennai ,5
Real Ispat & Power,3.7,133,Power , Raipur ,9
Kiaasa Retail Limited,4.6,133,Retail , New Delhi ,35
V S International,3.6,133,Pharma , Daman & Diu ,12
Accumax,3.9,133,Biotechnology , Ahmedabad ,7
Thyssenkrupp Industries and Services,4.1,133,Pune +28 other locations,nan,28
Al Fara'a Group,3.1,132,Engineering & Construction , Mumbai ,11
Sical Logistics,4.0,132,Logistics , Bengaluru ,22
Phoenix Marketcity,3.8,132,Retail , Mumbai ,10
Pride Purple Group,4.0,132,Real Estate , Pune ,3
Hansa Research Group,3.7,132,Analytics & KPO , Mumbai ,18
Lectrix Ev,3.6,132,Gurugram +15 other locations,nan,15
EasyRewardz Software Services,2.8,132,IT Services & Consulting , Gurugram ,6
Uttar Pradesh Jal Nigam,4.1,132,Government , Lucknow ,41
Arihant Capital Markets,3.3,132,Financial Services , Indore ,18
7SearchPPC,4.8,132,Marketing & Advertising , Lucknow ,6
APC By Schneider Electric,4.4,132,Electrical Equipment , Bangalore / Bengaluru ,16
Metalman Microturners,3.8,132,Metals & Mining , Rudrapur ,9
D Light Energy,3.7,132,Waste Management , Gurugram ,35
Century Rayon,3.8,132,Fashion & Textile , Mumbai ,8
TetraSoft,3.7,132,IT Services & Consulting , Hyderabad ,4
Monotech Systems,3.6,132,Printing & Publishing , Chennai ,21
Multi Mantech International,2.1,132,Engineering & Construction , Ahmedabad ,27
Institute of Chemical Technology,4.0,132,Mumbai +31 other locations,nan,31
Spectra Technovision India,3.3,132,Electronics Manufacturing , Ahmedabad ,13
Distacart,4.7,132,Internet , Hyderabad ,4
Nuvento Systems,3.2,132,IT Services & Consulting , Kochi ,11
PCS-Global,3.6,132,Education & Training , Kolkata ,9
Distacart,4.7,132,Internet , Hyderabad ,4
Nuvento Systems,3.2,132,IT Services & Consulting , Kochi ,11
Spectra Technovision India,3.3,132,Electronics Manufacturing , Ahmedabad ,13
Arihant Capital Markets,3.3,132,Financial Services , Indore ,18
Adani Road Transport,4.4,132,Ahmedabad +25 other locations,nan,25
River Mobility,3.9,132,Automobile , Bengaluru ,11
Vishakha Glass,4.0,132,Mundra +10 other locations,nan,10
Tecnics Integration Technologies,3.3,132,Software Product , Hyderabad ,4
Idea Infinity IT Solutions,3.1,132,IT Services & Consulting , Bengaluru ,13
Spocto X,3.5,132,Software Product , Mumbai ,13
FNF India,3.8,132,IT Services & Consulting , Bengaluru ,4
Secure Network Solutions,4.4,132,IT Services & Consulting , Chennai ,11
Lectrix Ev,3.6,132,Gurugram +15 other locations,nan,15
EasyRewardz Software Services,2.8,132,IT Services & Consulting , Gurugram ,6
PCS-Global,3.6,132,Education & Training , Kolkata ,9
Uttar Pradesh Jal Nigam,4.1,132,Government , Lucknow ,41
Kimia Biosciences Limited,3.6,132,Pharma , Gurugram ,3
Dream11,3.9,132,Internet , Mumbai ,7
Korn Ferry,3.1,132,Management Consulting , Bengaluru ,7
Protiviti Consulting,3.1,132,Management Consulting , Gurugram ,12
SURYA INTERNATIONAL ENTERPRISE,4.0,132,Power , Bhubaneswar ,9
Hicool Electronic Industries,4.0,132,Electrical Equipment , Pune ,8
Nesto Hypermarket,3.8,132,Kozhikode +19 other locations,nan,19
IJM (India) Infrastructure,4.0,132,Engineering & Construction , Hyderabad ,13
Ebix Smartclass Educational Services,3.9,132,EdTech , New Delhi ,35
Abs Fujitsu General,3.8,132,Engineering & Construction , Hyderabad ,15
HP ADHESIVES,4.0,132,Chemicals , Mumbai ,39
Inadev,3.2,132,IT Services & Consulting , Kolkata ,7
Camp K-12,3.3,131,EdTech , Gurugram ,5
Unique Infra Engineering India Private Limited,2.9,131,Engineering & Construction , Lucknow ,25
Basix,4.5,131,Financial Services , Hyderabad ,64
Marino Food Products,4.0,131,Food Processing , Hyderabad ,37
Sarita Handa Exports,3.6,131,Architecture & Interior Design , Gurugram ,9
Spykar Lifestyles,4.0,131,Fashion & Textile , Mumbai ,35
Ascentrik Research Services,1.8,131,IT Services & Consulting , Pune ,9
Vedang Radio Technology,4.2,131,Telecom , Mumbai ,22
Urbanpro,3.8,131,EdTech , Bengaluru ,22
The West Coast Paper Mills,3.7,131,Pulp & Paper , Dandeli ,10
Global Cloud Xchange,3.5,131,Telecom , Mumbai ,6
Data Template Infotech,3.0,131,IT Services & Consulting , Bengaluru ,4
Data Template Infotech,3.0,131,IT Services & Consulting , Bengaluru ,4
Indo-Tibetan Border Police,4.6,131,Government , New Delhi ,34
Basix,4.5,131,Financial Services , Hyderabad ,64
Vedang Radio Technology,4.2,131,Telecom , Mumbai ,22
The West Coast Paper Mills,3.7,131,Pulp & Paper , Dandeli ,10
Urbanpro,3.8,131,EdTech , Bengaluru ,22
OVT India,3.4,131,Electrical Equipment , Noida ,6
Aqua Group,4.1,131,Industrial Machinery , Coimbatore ,16
Total Shipping & Logistics,3.1,131,Logistics , Mumbai ,33
Apex Kidney Care,3.9,131,Healthcare , Mumbai ,18
Greytrix,3.2,131,IT Services & Consulting , Mumbai ,3
Unified Infotech,4.3,131,IT Services & Consulting , Kolkata ,2
Envision Overseas Education Consultants,4.0,131,Mumbai +7 other locations,nan,7
Hawa Valves,3.0,131,Oil & Gas , Mumbai ,7
Mitel,3.6,131,Telecom , Bengaluru ,8
Perceptive,3.4,131,Clinical Research , Hyderabad ,5
Bristol Healthcare Services,3.2,131,BPO , Chennai ,3
Hindustan Shipyard,4.0,131,Ports & Shipping , Visakhapatnam ,7
Sumitomo Mitsui Banking Corporation,2.6,131,Financial Services , New Delhi ,8
Just Dogs,3.6,131,Internet , Ahmedabad ,14
Amgen,3.0,131,Biotechnology , Hyderabad ,7
Obeetee,3.9,131,Fashion & Textile , Panipat ,11
Dietech India,4.1,131,Industrial Machinery , Chennai ,7
Supreme Petrochem,3.8,131,Chemicals , Mumbai ,8
ADM India,4.0,131,Food Processing , Bengaluru ,21
Aditya Vision,3.9,131,Retail , Patna ,36
Fragma Data Systems,3.9,131,IT Services & Consulting , Bengaluru ,4
Ascentrik Research Services,1.8,131,IT Services & Consulting , Pune ,9
Spykar Lifestyles,4.0,131,Fashion & Textile , Mumbai ,35
Marino Food Products,4.0,131,Food Processing , Hyderabad ,37
Sarita Handa Exports,3.6,131,Architecture & Interior Design , Gurugram ,9
Rinac India Limited,3.9,131,Engineering & Construction , Bengaluru ,18
Kion India,3.5,131,Industrial Machinery , Pune ,13
Ocean Life Spaces,3.6,131,Engineering & Construction , Chennai ,6
Auma,3.5,131,Industrial Automation , Bengaluru ,8
INVENTIVE SOFTWARE SOLUTIONS,3.8,131,IT Services & Consulting , Noida ,33
Express KCS,3.6,131,Marketing & Advertising , New Delhi ,8
IT Solutions,3.5,131,IT Services & Consulting , New Delhi ,27
Valmont Structures,2.9,131,Engineering & Construction , Pune ,7
Antal International,3.6,131,Recruitment , Mumbai ,10
MGM Healthcare,3.8,131,Healthcare , Chennai ,5
Narayana Superspeciality Hospital,4.0,131,Healthcare , Kolkata ,12
Rivulis Irrigation,4.2,135,Agriculture , Vadodara ,35
Transcom India,2.5,131,BPO , Gurugram ,5
TalentSprint,4.0,131,Hyderabad +4 other locations,nan,4
Valmont Structures,2.9,131,Engineering & Construction , Pune ,7
INVENTIVE SOFTWARE SOLUTIONS,3.8,131,IT Services & Consulting , Noida ,33
Autobahn Trucking Corporation,4.2,131,Automobile , Pune ,20
MassMutual,3.8,131,Financial Services , Hyderabad,nan
Leonia Holistic Destination,3.8,130,Hospitality , Hyderabad ,7
Marquistech,3.8,130,Noida +12 other locations,nan,12
Smile Electronics,3.7,130,Electronics Manufacturing , Bengaluru ,4
Wishup,4.1,129,Financial Services , Bengaluru ,4
Planet EDU,3.4,130,EdTech , Gurugram ,23
MindSquare Technologies,4.5,130,IT Services & Consulting , Bengaluru ,21
Gamma Process Hub,3.7,130,BPO , Hyderabad ,6
Mizuho Bank,3.4,130,Banking , Mumbai ,9
Aurore Life Sciences,3.1,130,Pharma , Hyderabad ,2
Siemens Industry Software (India),4.2,130,Industrial Automation , Pune ,7
BMA Wealth Creators,4.4,130,Financial Services , Kolkata ,30
Axis Clinicals,3.9,130,Clinical Research , Hyderabad ,5
Gillette,4.2,130,FMCG , Bhiwadi ,18
Reliable Business Solutions & Services,2.9,130,BPO , Mumbai ,8
SMARTe,3.7,130,IT Services & Consulting , Mumbai ,7
Leonia Holistic Destination,3.8,130,Hospitality , Hyderabad ,7
MindSquare Technologies,4.5,130,IT Services & Consulting , Bengaluru ,21
J. M. Mhatre Infra,4.0,130,Engineering & Construction , Navi Mumbai ,16
Aurore Life Sciences,3.1,130,Pharma , Hyderabad ,2
Mizuho Bank,3.4,130,Banking , Mumbai ,9
CriticaLog India Private Limited,4.2,130,Logistics , Bengaluru ,26
WAISL,4.0,130,IT Services & Consulting , New Delhi ,5
PSG Hospitals,4.1,130,Healthcare , Coimbatore ,5
Maharashtra Natural GAS,3.2,130,Oil & Gas , Pune ,9
Snowcem Paints,4.4,130,Building Material , Mumbai ,32
Ajnara India,3.5,130,Real Estate , Noida ,4
Pratiti Technologies,3.4,130,Software Product , Pune,nan
Eye7 Chaudhary Eye Centre,3.0,130,Healthcare , New Delhi ,7
ImagicaaWorld Entertainment Limited,3.7,130,Events , Mumbai ,9
Duroply Industries,3.8,130,Building Material , New Delhi ,33
Mantle Solutions,3.2,130,IT Services & Consulting , Kochi ,6
C2L BIZ,3.2,130,Internet , Mumbai ,4
WAISL,4.0,130,IT Services & Consulting , New Delhi ,5
Pratiti Technologies,3.4,130,Software Product , Pune,nan
AXA,3.8,130,Insurance , Bengaluru ,9
Yamaha Motors Solutions,3.0,130,IT Services & Consulting , Faridabad ,12
Mantle Solutions,3.2,130,IT Services & Consulting , Kochi ,6
Gulshan Homz,4.1,130,Real Estate , Noida ,8
Ajnara India,3.5,130,Real Estate , Noida ,4
Maharashtra Natural GAS,3.2,130,Oil & Gas , Pune ,9
Snowcem Paints,4.4,130,Building Material , Mumbai ,32
ImagicaaWorld Entertainment Limited,3.7,130,Events , Mumbai ,9
Eye7 Chaudhary Eye Centre,3.0,130,Healthcare , New Delhi ,7
Duroply Industries,3.8,130,Building Material , New Delhi ,33
ECS | Enterprise Change Specialists,4.4,130,IT Services & Consulting , Hyderabad ,6
Hungama,3.2,130,Internet , Mumbai ,8
Jupiter Money,2.5,130,FinTech , Bengaluru ,6
Omega Hospitals,4.0,130,Healthcare , Hyderabad ,13
AstraGen,3.6,130,EdTech , Vijayawada ,21
A.K.AUTOMATICS,3.8,130,Auto Components , Rohtak ,10
The George Telegraph Training Institute,3.0,130,Education & Training , Kolkata ,14
RPG Group,3.6,130,Engineering & Construction , Mumbai ,31
Hungama,3.2,130,Internet , Mumbai ,8
Kruger Ventilation Industries,3.5,130,Industrial Machinery , Mumbai ,11
Foxlink India Electric,3.8,130,Electronics Manufacturing , Tirupati ,12
Enkei Wheels India,3.6,130,Auto Components , Pune ,4
Jai Raj Ispat,3.5,130,Iron & Steel , Kurnool ,6
Reynold India,4.6,130,Industrial Machinery , Noida ,11
Vertex Homes,3.0,130,Real Estate , Hyderabad ,2
Tirupati Life Sciences,4.3,130,Pharma , Paonta Sahib ,8
HashCash Consultants,3.7,130,Software Product , Kolkata ,5
Dhanlaxmi Bank,4.1,130,Banking , Thrissur ,40
Emrill Services LLC,4.1,130,Facility Management Services , Dubai ,9
Visit Health,3.0,130,Biotechnology , Bengaluru ,7
Saurer,3.9,129,Financial Services , Vadodara ,10
31 Parallel,1.9,129,BPO , Shimla ,3
Riello Power India,3.7,129,Electronics Manufacturing , Gurugram ,13
PATH India,4.2,129,Industrial Automation , Indore ,32
Mochiko Shoes,3.6,129,Fashion & Textile , Dehradun ,8
Nxtgen Datacenter Cloud Technologies,3.4,129,IT Services & Consulting , Bengaluru ,6
Kiran Motors,3.6,130,Auto Components , Ahmedabad ,14
INVESMATE,3.9,129,Education & Training , Kolkata ,4
ANY Graphics,3.8,129,Printing & Publishing , Noida ,17
GE Capital,4.4,129,Financial Services , Gurugram ,9
ZestMoney,4.0,129,FinTech , Bengaluru ,16
Ferromatik Milacron,3.5,129,Industrial Machinery , Ahmedabad ,8
Elite Powertech,3.9,129,Power , New Delhi ,28
Andhra Pradesh Grama/Ward Sachivalayam,4.0,129,Government , Hyderabad ,44
Mangalam Drugs & Organics,3.5,129,Pharma , Vapi ,6
Fiverr Inc.,4.4,129,Internet , New Delhi ,28
Competent Automobiles,3.9,129,Retail , New Delhi ,12
Fertilisers and Chemicals Travancore,4.2,129,Agro Chemicals , Kochi ,10
Al Hassan Engineering Company SAOG,3.9,129,Engineering & Construction , Muscat ,14
Anand Engineering Products,3.3,129,Engineering & Construction , Tiruchirappalli ,8
Gedu Services Private Limited,3.5,129,Education & Training , Noida ,6
AIT Global,3.3,129,IT Services & Consulting , Pune ,5
Devgiri Forgings,3.6,129,Industrial Machinery , Chhatrapati Sambhajinagar ,8
Pennant Technologies,4.0,129,Software Product , Hyderabad ,4
Same Deutz-fahr,3.6,129,Industrial Machinery , Vellore ,12
CamelQ Software Solutions,4.1,129,Software Product , Hyderabad ,2
Chemspec Chemicals,3.4,129,Chemicals , Mumbai ,4
Idom,4.1,129,Engineering & Construction , New Delhi ,4
Crimsoune Club,3.7,129,Fashion & Textile , New Delhi ,37
Global Market Insights,3.2,129,Analytics & KPO , Pune ,4
Tumbledry Solutions,3.7,129,Other , Noida ,25
Coupa Software Inc,3.2,128,IT Services & Consulting , Pune ,3
FBSPL- Fusion Business Solution P Limited,3.4,129,BPO , Udaipur ,6
Wings Pharmaceuticals,3.1,129,Pharma , New Delhi ,27
TerraPay,3.4,129,FinTech , Bengaluru ,2
M3bi,4.1,129,IT Services & Consulting , Hyderabad ,7
Megha Fruit Processing,3.8,129,Hyderabad +37 other locations,nan,37
Food Service India,4.1,129,Food Processing , Mumbai ,26
Oxalis Pharmaceuticals,3.9,129,Pharma , Baddi ,7
Anik Milk Products,3.6,129,FMCG , Indore ,26
CORNITOS,4.2,129,FMCG , Faridabad ,24
Kalyaniwalla & Mistry,3.3,129,Accounting & Auditing , Mumbai ,9
WebFurther,3.3,129,IT Services & Consulting , Hyderabad ,5
Neo Metaliks,3.4,129,Metals & Mining , Durgapur ,4
TalentOla,3.5,129,Recruitment , Indore ,7
ATPI,3.9,129,Travel & Tourism , Mumbai ,6
Almonds Ai,4.3,129,Software Product , Gurugram ,2
eNTrust Software & Services,3.6,129,Software Product , Chennai ,3
Phreesia,2.5,129,Healthcare , Pune ,3
CNS Comnet,4.1,128,BPO , Gurgaon / Gurugram ,4
Weizmann Forex,4.3,128,Financial Services , Mumbai ,34
Garuda Aerospace,3.4,128,Internet , Chennai ,9
A2z Infra Engineering,3.8,128,Engineering & Construction , Gurugram ,23
Revlon,2.4,128,Beauty & Personal Care , New Delhi ,26
Rahman Industries,3.5,128,Fashion & Textile , Kanpur ,10
Desnor Destination,3.8,128,Travel & Tourism , Noida ,2
SDNA Global,4.1,128,Recruitment , Bengaluru ,10
Mahalakshmi Profiles Private Limited,3.6,128,Iron & Steel , Hyderabad ,10
Rashi Peripherals,3.7,128,IT Services & Consulting , Mumbai ,31
Technians Softech,3.9,128,IT Services & Consulting , Gurugram ,2
MAP Systems,2.8,128,IT Services & Consulting , Bengaluru ,5
Equinix,3.1,128,IT Services & Consulting , Bengaluru ,6
Press Fit Pipe And Profile,4.1,128,Building Material , Mumbai ,19
Galore Networks,3.0,128,IT Services & Consulting , Chennai ,32
KSK Mahanadi Power Company,3.8,128,Power , Bilaspur ,7
DelEx Cargo,4.5,128,Logistics , Mumbai ,31
Ageis,3.5,128,Emerging Technologies , Bengaluru ,17
Tilaknagar Industries Ltd.,4.2,128,Beverage , Mumbai ,24
iQGateway,4.5,128,IT Services & Consulting , Bengaluru ,3
Tata Motors Insurance Broking And Advisory Services,3.9,129,Insurance , Mumbai ,39
Superon Schweisstechnik India,3.8,128,Electronics Manufacturing , Gurugram ,12
C-Square Info Solutions,3.5,128,IT Services & Consulting , Bengaluru ,13
Inorbvict Healthcare,4.0,128,Medical Equipment , Pune,nan
Doshion,3.7,128,Waste Management , Ahmedabad ,6
Signals & Systems (India) Private Limited,3.8,128,Electronics Manufacturing , Chennai ,23
Choice Solutions (India),3.4,128,IT Services & Consulting , Hyderabad ,14
Shalimar Group,4.0,128,Building Material , Lucknow ,32
Ice Mortgage Technology,3.4,128,Software Product , Pune ,1
Insurance Company,4.1,128,Real Estate , New Delhi ,51
cloudEQ,3.4,128,IT Services & Consulting , Chandigarh ,6
Bar Code India,3.5,128,Industrial Automation , Gurugram ,12
Indian Potash,3.7,128,Agro Chemicals , Muzaffarnagar ,35
John Distilleries,3.8,128,Beverage , Bengaluru ,18
Sanjay Ghodawat Group,3.5,128,Food Processing , Kolhapur ,27
Linamar,3.6,129,Pune +4 other locations,nan,4
Xerago,3.2,129,Marketing & Advertising , Chennai ,3
Kalpataru International,3.9,128,Engineering & Construction , Mumbai ,41
Ameriprise India,3.4,128,Financial Services , Gurugram ,2
WebMD,3.3,128,Healthcare , Mumbai ,5
Argl,4.2,128,Gurugram +8 other locations,nan,8
Rare Rabbit,3.5,128,Fashion & Textile , Bengaluru ,32
Lion Services,3.7,128,Facility Management Services , New Delhi ,22
Baker Gauges,3.6,128,Semiconductors , Pune ,7
Dsm Shared Services India,4.1,128,Chemicals , Hyderabad ,1
Rajagiri Hospital,4.1,128,Healthcare , Kochi ,11
Prabha Industries,4.1,128,Chemicals , Bengaluru ,10
Gainsight,4.0,128,IT Services & Consulting , Hyderabad ,3
Cambridge Technology Enterprises,3.1,128,IT Services & Consulting , Hyderabad ,4
IVY SOFTWARE DEVELOPMENT SERVICES,3.8,128,IT Services & Consulting , Hyderabad ,2
Oriental Consultants India Pvt Ltd,4.0,128,Engineering & Construction , New Delhi ,18
Gigmo Solutions,3.9,128,IT Services & Consulting , Gurugram ,8
Hitachi MGRM Net,3.3,128,IT Services & Consulting , Gurugram ,14
